RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-02-28,2023-04-30,2024-01-31
58420,2194,01545,zip,MA,MA,Shrewsbury,"Worcester, MA-CT",Worcester County,2023-01-31,-0.1,0.2,-0.5
96446,2194,91601,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.4
67227,2196,22309,zip,VA,VA,Mount Vernon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2023-01-31,0.1,0.4,-1.6
99146,2197,97233,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2023-01-31,0.1,0.8,-1.9
98540,2198,95993,zip,CA,CA,Yuba City,"Yuba City, CA",Sutter County,2023-01-31,-0.2,-0.1,-0.8
78037,2199,46222,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.0,1.1,2.1
97221,2200,93305,zip,CA,CA,La Cresta - Altavista,"Bakersfield, CA",Kern County,2023-01-31,-0.2,-0.1,-0.1
93244,2201,80112,zip,CO,CO,Englewood,"Denver-Aurora-Lakewood, CO",Arapahoe County,2023-01-31,0.4,1.3,-1.7
63878,2202,15068,zip,PA,PA,New Kensington,"Pittsburgh, PA",Westmoreland County,2023-01-31,-0.2,0.5,-1.0
96265,2203,91001,zip,CA,CA,Altadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.5
96469,2204,91711,zip,CA,CA,Claremont,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.1
96982,2205,92672,zip,CA,CA,San Clemente,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.5
84430,2206,60185,zip,IL,IL,West Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2023-01-31,-0.4,-0.3,-2.0
78039,2207,46224,zip,IN,IN,Speedway,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.0,0.8,1.5
94808,2208,85213,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
99193,2209,97322,zip,OR,OR,Albany,"Albany-Lebanon, OR",Linn County,2023-01-31,-0.1,0.2,0.2
67140,2210,22079,zip,VA,VA,Lorton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2023-01-31,0.1,0.3,-1.4
72242,2211,32817,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-01-31,-0.1,-0.1,0.2
88485,2212,70122,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,2023-01-31,-0.3,-0.3,-1.8
87016,2213,65804,zip,MO,MO,Springfield,"Springfield, MO",Greene County,2023-01-31,0.0,0.7,1.4
66877,2214,21401,zip,MD,MD,Annapolis,"Baltimore-Columbia-Towson, MD",Anne Arundel County,2023-01-31,-0.4,-0.5,-2.1
66213,2215,20111,zip,VA,VA,Manassas Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park City,2023-01-31,0.1,0.3,-1.5
95609,2216,88310,zip,NM,NM,Alamogordo,"Alamogordo, NM",Otero County,2023-01-31,0.0,0.6,0.8
73833,2217,36330,zip,AL,AL,Enterprise,"Enterprise, AL",Coffee County,2023-01-31,-0.6,-1.0,-1.9
92489,2218,78539,zip,TX,TX,Edinburg,"McAllen-Edinburg-Mission, TX",Hidalgo County,2023-01-31,0.0,0.6,0.9
66700,2219,20901,zip,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2023-01-31,0.1,0.4,-1.6
99414,2219,97756,zip,OR,OR,Redmond,"Bend, OR",Deschutes County,2023-01-31,0.0,1.0,1.1
67921,2221,24018,zip,VA,VA,Roanoke,"Roanoke, VA",Roanoke County,2023-01-31,0.0,0.5,0.0
95751,2222,89012,zip,NV,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-0.3,-0.6,-1.3
70600,2223,29615,zip,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,2023-01-31,0.2,0.8,1.2
72485,2224,33183,zip,FL,FL,Kendale Lakes,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-01-31,0.0,0.2,0.7
66061,2225,19808,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,2023-01-31,-0.2,0.0,-0.6
93195,2226,80003,zip,CO,CO,Westminster,"Denver-Aurora-Lakewood, CO",Jefferson County,2023-01-31,0.4,1.2,-1.6
64881,2227,17050,zip,PA,PA,Mechanicsburg,"Harrisburg-Carlisle, PA",Cumberland County,2023-01-31,-0.2,0.0,-1.1
98379,2228,95688,zip,CA,CA,Vacaville,"Vallejo, CA",Solano County,2023-01-31,-0.1,-0.2,-2.7
72292,2229,32904,zip,FL,FL,West Melbourne,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2023-01-31,-0.1,0.0,0.2
91684,2230,77035,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
99317,2231,97477,zip,OR,OR,Springfield,"Eugene-Springfield, OR",Lane County,2023-01-31,-0.2,0.2,-0.3
93287,2232,80210,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2023-01-31,0.5,1.4,-1.8
96292,2233,91104,zip,CA,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.4
78143,2234,46410,zip,IN,IN,Merrillville,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-01-31,-0.4,-0.3,-2.2
60793,2235,07753,zip,NJ,NJ,Neptune Township,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-01-31,-0.3,-0.8,-1.8
77924,2236,46038,zip,IN,IN,Fishers,"Indianapolis-Carmel-Anderson, IN",Hamilton County,2023-01-31,0.0,0.6,1.2
77034,2237,44134,zip,OH,OH,Parma,"Cleveland-Elyria, OH",Cuyahoga County,2023-01-31,-0.2,0.4,-0.5
90786,2238,75234,zip,TX,TX,Farmers Branch,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,0.2,0.8,-0.3
89567,2239,72450,zip,AR,AR,Paragould,"Paragould, AR",Greene County,2023-01-31,-0.2,0.0,0.1
90800,2240,75248,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,0.2,0.9,-0.4
94476,2241,84116,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,2023-01-31,0.2,0.9,0.7
82763,2242,56301,zip,MN,MN,Saint Cloud,"St. Cloud, MN",Stearns County,2023-01-31,-0.3,0.1,-1.1
71781,2243,32092,zip,FL,FL,Saint Augustine,"Jacksonville, FL",Saint Johns County,2023-01-31,-0.2,0.1,1.1
97989,2244,95121,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.5,-2.0
97527,2245,94040,zip,CA,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.7,-2.3
77965,2246,46112,zip,IN,IN,Brownsburg,"Indianapolis-Carmel-Anderson, IN",Hendricks County,2023-01-31,0.0,0.7,1.4
70364,2247,29209,zip,SC,SC,Columbia,"Columbia, SC",Richland County,2023-01-31,0.2,0.9,1.1
69452,2248,27612,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2023-01-31,-0.2,0.1,0.0
72233,2249,32807,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-01-31,-0.1,-0.1,0.2
80084,2249,50023,zip,IA,IA,Ankeny,"Des Moines-West Des Moines, IA",Polk County,2023-01-31,-0.2,-0.1,-0.9
91223,2251,76065,zip,TX,TX,Midlothian,"Dallas-Fort Worth-Arlington, TX",Ellis County,2023-01-31,0.2,0.9,-0.3
60540,2252,07024,zip,NJ,NJ,Fort Lee,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-01-31,-0.2,-0.6,-1.3
100334,2253,99654,zip,AK,AK,Wasilla,"Anchorage, AK",Matanuska Susitna Borough,2023-01-31,-0.5,-0.9,-3.5
100226,2254,99507,zip,AK,AK,Anchorage,"Anchorage, AK",Anchorage Borough,2023-01-31,-0.5,-0.9,-3.5
98358,2255,95667,zip,CA,CA,Placerville,"Sacramento-Roseville-Folsom, CA",El Dorado County,2023-01-31,0.0,0.3,-1.5
96181,2256,90621,zip,CA,CA,Buena Park,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-1.9
72716,2257,33613,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2023-01-31,-0.2,0.0,1.3
64844,2258,17011,zip,PA,PA,Camp Hill,"Harrisburg-Carlisle, PA",Cumberland County,2023-01-31,-0.2,0.0,-1.1
97048,2259,92841,zip,CA,CA,Garden Grove,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-2.0
97067,2260,92869,zip,CA,CA,Orange,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.2
96936,2261,92595,zip,CA,CA,Wildomar,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.1,-1.2
81411,2262,53590,zip,WI,WI,Sun Prairie,"Madison, WI",Dane County,2023-01-31,-0.1,0.7,-1.0
88483,2263,70119,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,2023-01-31,-0.3,-0.3,-1.9
81962,2264,54901,zip,WI,WI,Oshkosh,"Oshkosh-Neenah, WI",Winnebago County,2023-01-31,-0.3,0.4,-0.1
96985,2265,92675,zip,CA,CA,San Juan Capistrano,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.3
80715,2266,51503,zip,IA,IA,Council Bluffs,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,2023-01-31,0.2,1.1,0.0
96905,2267,92545,zip,CA,CA,Hemet,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.2,-1.3
99515,2268,98030,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.5,1.7,-0.9
97822,2269,94621,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-01-31,0.3,1.0,-2.0
75581,2270,40229,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,2023-01-31,-0.2,0.2,-0.7
93322,2271,80249,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2023-01-31,0.4,1.1,-1.5
69244,2272,27217,zip,NC,NC,,"Burlington, NC",Alamance County,2023-01-31,-0.2,0.4,1.1
84590,2273,60563,zip,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2023-01-31,-0.4,-0.3,-2.1
70631,2274,29650,zip,SC,SC,Greer,"Greenville-Anderson, SC",Greenville County,2023-01-31,0.1,0.7,1.1
63166,2275,13601,zip,NY,NY,Watertown,"Watertown-Fort Drum, NY",Jefferson County,2023-01-31,-0.5,-0.8,-1.5
79779,2276,49503,zip,MI,MI,Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,2023-01-31,0.2,1.4,0.8
78032,2277,46217,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.0,0.7,1.4
93126,2277,79915,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,2023-01-31,-0.1,0.1,0.0
70681,2279,29710,zip,SC,SC,Clover,"Charlotte-Concord-Gastonia, NC-SC",York County,2023-01-31,-0.1,0.3,1.1
99492,2280,98004,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.6,2.2,-1.1
94763,2281,85048,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
84353,2282,60098,zip,IL,IL,Woodstock,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,2023-01-31,-0.5,-0.4,-2.3
79014,2283,48146,zip,MI,MI,Lincoln Park,"Detroit-Warren-Dearborn, MI",Wayne County,2023-01-31,-0.2,0.8,-0.1
67540,2284,23111,zip,VA,VA,Mechanicsville,"Richmond, VA",Hanover County,2023-01-31,0.0,0.4,-0.1
91741,2285,77092,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
69040,2286,26505,zip,WV,WV,Morgantown,"Morgantown, WV",Monongalia County,2023-01-31,-0.6,-0.4,-3.1
99489,2287,98001,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.4,1.6,-0.8
84149,2288,59718,zip,MT,MT,Bozeman,"Bozeman, MT",Gallatin County,2023-01-31,-0.2,0.0,1.1
99541,2289,98059,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.5,1.8,-0.9
66850,2290,21244,zip,MD,MD,Windsor Mill,"Baltimore-Columbia-Towson, MD",Baltimore County,2023-01-31,-0.4,-0.5,-2.2
84146,2291,59715,zip,MT,MT,Bozeman,"Bozeman, MT",Gallatin County,2023-01-31,-0.2,0.0,1.1
75612,2292,40291,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,2023-01-31,-0.2,0.2,-0.7
97359,2293,93612,zip,CA,CA,Clovis,"Fresno, CA",Fresno County,2023-01-31,-0.1,0.1,-0.2
67042,2294,21784,zip,MD,MD,Sykesville,"Baltimore-Columbia-Towson, MD",Carroll County,2023-01-31,-0.4,-0.5,-2.1
96324,2295,91205,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.3
66246,2296,20152,zip,VA,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2023-01-31,0.1,0.3,-1.4
72028,2297,32506,zip,FL,FL,Pensacola,"Pensacola-Ferry Pass-Brent, FL",Escambia County,2023-01-31,0.0,0.6,1.9
95303,2298,87108,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,2023-01-31,0.0,0.5,0.8
91316,2299,76227,zip,TX,TX,,"Dallas-Fort Worth-Arlington, TX",Denton County,2023-01-31,0.2,0.9,-0.3
70492,2300,29456,zip,SC,SC,Ladson,"Charleston-North Charleston, SC",Dorchester County,2023-01-31,0.0,0.3,0.2
81647,2301,54313,zip,WI,WI,Howard,"Green Bay, WI",Brown County,2023-01-31,-0.4,0.2,-0.1
99907,2302,98604,zip,WA,WA,Battle Ground,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,2023-01-31,0.1,0.8,-2.1
95824,2303,89128,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-0.3,-0.6,-1.4
73051,2304,34232,zip,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,2023-01-31,-0.1,0.2,1.1
65754,2305,19083,zip,PA,PA,Havertown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2023-01-31,-0.2,0.0,-0.7
96366,2306,91340,zip,CA,CA,San Fernando,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.3
84388,2307,60137,zip,IL,IL,Glen Ellyn,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2023-01-31,-0.4,-0.3,-2.1
70968,2308,30223,zip,GA,GA,Experiment,"Atlanta-Sandy Springs-Alpharetta, GA",Spalding County,2023-01-31,-0.1,0.3,1.2
73445,2309,35401,zip,AL,AL,Tuscaloosa,"Tuscaloosa, AL",Tuscaloosa County,2023-01-31,-0.1,-0.1,-0.4
97578,2310,94124,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2023-01-31,0.2,1.0,-2.0
81274,2311,53188,zip,WI,WI,Waukesha,"Milwaukee-Waukesha, WI",Waukesha County,2023-01-31,-0.2,0.4,-1.2
88611,2311,70458,zip,LA,LA,Slidell,"New Orleans-Metairie, LA",Saint Tammany Parish,2023-01-31,-0.3,-0.3,-1.8
85172,2313,61820,zip,IL,IL,Champaign,"Champaign-Urbana, IL",Champaign County,2023-01-31,-0.4,-0.3,-2.5
90959,2314,75501,zip,TX,TX,Texarkana,"Texarkana, TX-AR",Bowie County,2023-01-31,-0.2,0.0,-0.1
62008,2315,11105,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.2,-0.5,-1.1
65671,2316,18966,zip,PA,PA,Churchville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2023-01-31,-0.2,0.0,-0.6
65304,2317,18015,zip,PA,PA,Bethlehem,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2023-01-31,-0.1,0.2,0.4
96967,2318,92649,zip,CA,CA,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.1
71721,2319,31909,zip,GA,GA,Columbus,"Columbus, GA-AL",Muscogee County,2023-01-31,-0.1,0.4,0.1
93445,2319,80521,zip,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,2023-01-31,0.0,0.4,-2.3
89049,2321,71360,zip,LA,LA,Pineville,"Alexandria, LA",Rapides Parish,2023-01-31,-1.0,-1.2,-4.2
94603,2322,84606,zip,UT,UT,Provo,"Provo-Orem, UT",Utah County,2023-01-31,0.0,0.6,0.3
65802,2323,19135,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2023-01-31,-0.2,0.0,-0.7
96495,2324,91752,zip,CA,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.2,-1.3
61624,2325,10010,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,-0.3,-0.7,-1.6
91268,2326,76123,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,0.2,0.8,-0.3
73815,2327,36301,zip,AL,AL,Dothan,"Dothan, AL",Houston County,2023-01-31,-0.1,0.4,-0.5
91853,2328,77339,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.1
59037,2329,03103,zip,NH,NH,Manchester,"Manchester-Nashua, NH",Hillsborough County,2023-01-31,0.3,1.0,0.1
92010,2330,77535,zip,TX,TX,Dayton,"Houston-The Woodlands-Sugar Land, TX",Liberty County,2023-01-31,-0.2,-0.2,-1.1
91887,2331,77377,zip,TX,TX,Tomball,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
78035,2332,46220,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.0,0.7,1.4
82093,2333,55082,zip,MN,MN,Stillwater,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,2023-01-31,-0.1,0.6,-1.7
67656,2334,23321,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,2023-01-31,-0.2,-0.2,-1.4
73967,2334,36608,zip,AL,AL,Mobile,"Mobile, AL",Mobile County,2023-01-31,-0.3,-0.3,0.1
74387,2334,37604,zip,TN,TN,Johnson City,"Johnson City, TN",Washington County,2023-01-31,0.0,0.6,2.0
62119,2337,11433,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.3,-0.6,-1.3
95993,2338,90012,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.2,0.0,-1.7
69688,2339,28054,zip,NC,NC,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2023-01-31,-0.1,0.3,1.3
61857,2340,10550,zip,NY,NY,Mount Vernon,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-01-31,-0.3,-0.7,-1.6
79599,2341,49120,zip,MI,MI,Niles,"Niles, MI",Berrien County,2023-01-31,-0.2,0.7,0.6
93296,2342,80220,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2023-01-31,0.5,1.4,-1.9
99347,2343,97526,zip,OR,OR,Grants Pass,"Grants Pass, OR",Josephine County,2023-01-31,-0.3,-0.4,-1.1
94732,2344,85016,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.3
88701,2346,70605,zip,LA,LA,Lake Charles,"Lake Charles, LA",Calcasieu Parish,2023-01-31,-0.6,-1.3,-5.3
62076,2347,11364,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.2,-0.5,-1.1
86152,2348,63701,zip,MO,MO,Cape Girardeau,"Cape Girardeau, MO-IL",Cape Girardeau County,2023-01-31,0.0,0.5,-0.1
97399,2348,93657,zip,CA,CA,Sanger,"Fresno, CA",Fresno County,2023-01-31,-0.1,0.1,-0.3
70830,2350,30045,zip,GA,GA,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2023-01-31,-0.1,0.2,1.1
87855,2351,68104,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,2023-01-31,0.2,1.3,-0.1
72238,2352,32812,zip,FL,FL,Conway,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-01-31,-0.1,-0.1,0.2
95013,2353,85629,zip,AZ,AZ,Sahuarita,"Tucson, AZ",Pima County,2023-01-31,-0.2,-0.1,0.8
58994,2354,02920,zip,RI,RI,Cranston,"Providence-Warwick, RI-MA",Providence County,2023-01-31,-0.1,0.1,-0.4
78034,2355,46219,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.0,0.8,1.6
70288,2356,29063,zip,SC,SC,Irmo,"Columbia, SC",Richland County,2023-01-31,0.2,0.8,1.0
96747,2357,92240,zip,CA,CA,Desert Hot Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.3,-0.2,-1.4
70866,2358,30087,zip,GA,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,2023-01-31,-0.1,0.2,1.1
76996,2359,44094,zip,OH,OH,Willoughby,"Cleveland-Elyria, OH",Lake County,2023-01-31,-0.2,0.4,-0.5
60265,2360,06360,zip,CT,CT,Norwich,"Norwich-New London, CT",New London County,2023-01-31,-0.1,0.4,-0.7
89233,2361,71854,zip,AR,AR,Texarkana,"Texarkana, TX-AR",Miller County,2023-01-31,-0.1,0.0,-0.1
88826,2362,70817,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,2023-01-31,-0.3,-0.6,-2.6
91204,2363,76039,zip,TX,TX,Euless,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,0.2,0.7,-0.3
81236,2364,53132,zip,WI,WI,Franklin,"Milwaukee-Waukesha, WI",Milwaukee County,2023-01-31,-0.2,0.4,-1.2
79743,2365,49426,zip,MI,MI,Hudsonville,"Grand Rapids-Kentwood, MI",Ottawa County,2023-01-31,0.1,1.2,0.7
82273,2366,55423,zip,MN,MN,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,-0.1,0.6,-1.8
72388,2367,33056,zip,FL,FL,Miami Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-01-31,0.0,0.2,0.7
93207,2368,80017,zip,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,2023-01-31,0.4,1.2,-1.6
75108,2369,39042,zip,MS,MS,Brandon,"Jackson, MS",Rankin County,2023-01-31,-0.2,-0.2,-1.2
96030,2370,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.1,-2.7
61057,2371,08332,zip,NJ,NJ,Millville,"Vineland-Bridgeton, NJ",Cumberland County,2023-01-31,-0.1,0.3,1.3
65064,2372,17402,zip,PA,PA,York,"York-Hanover, PA",York County,2023-01-31,-0.2,-0.1,-1.1
80286,2373,50315,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,2023-01-31,-0.2,-0.1,-1.1
91698,2374,77049,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
99131,2375,97217,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2023-01-31,0.1,0.8,-2.1
99786,2375,98404,zip,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,2023-01-31,0.4,1.5,-0.8
71035,2377,30315,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2023-01-31,-0.2,0.3,1.4
63645,2378,14624,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,2023-01-31,0.0,0.6,-0.5
91658,2379,77009,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.1
79019,2380,48154,zip,MI,MI,Livonia,"Detroit-Warren-Dearborn, MI",Wayne County,2023-01-31,-0.1,0.6,-0.1
92565,2381,78628,zip,TX,TX,Georgetown,"Austin-Round Rock-Georgetown, TX",Williamson County,2023-01-31,-0.1,1.0,-0.3
92634,2382,78723,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2023-01-31,-0.1,1.0,-0.4
60613,2383,07109,zip,NJ,NJ,Belleville,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2023-01-31,-0.3,-0.7,-1.7
74559,2384,37922,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County,2023-01-31,0.2,0.8,2.7
81253,2385,53154,zip,WI,WI,Oak Creek,"Milwaukee-Waukesha, WI",Milwaukee County,2023-01-31,-0.2,0.4,-1.3
96926,2386,92583,zip,CA,CA,San Jacinto,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.2,-1.4
58983,2387,02908,zip,RI,RI,Providence,"Providence-Warwick, RI-MA",Providence County,2023-01-31,-0.1,0.1,-0.5
99577,2388,98117,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.5,1.7,-0.9
85932,2389,63114,zip,MO,MO,Overland,"St. Louis, MO-IL",Saint Louis County,2023-01-31,-0.1,0.6,-1.0
96903,2390,92543,zip,CA,CA,Hemet,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.2,-1.4
88482,2391,70118,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,2023-01-31,-0.2,-0.3,-1.5
82220,2392,55369,zip,MN,MN,Maple Grove,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,-0.1,0.6,-1.8
94881,2393,85297,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
100227,2394,99508,zip,AK,AK,Anchorage,"Anchorage, AK",Anchorage Borough,2023-01-31,-0.6,-1.1,-4.1
