RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
395224,93,"Wichita, KS",msa,KS,146068.0,145967.0,148370.0,148788.0,149366.0,150395.0,151309.0,154097.0,152671.0,153286.0,153303.0,157884.0,156325.0,152768.0,149286.0,153433.0,157832.0,157124.0,156410.0,156722.0,163878.0,163388.0,163667.0,163916.0,168332.0,172982.0,173785.0,172210.0,175292.0,175942.0,179178.0,175986.0,172684.0,179818.0,183609.0,192091.0,187152.0,190504.0,188224.0,195086.0,194598.0,195970.0,182378.0,178028.0,177307.0,187111.0,199399.0,208259.0,212642.0,210108.0,206794.0,214492.0,211572.0
395160,94,"Toledo, OH",msa,OH,127092.0,131127.0,127244.0,126930.0,121478.0,123125.0,123649.0,124962.0,125775.0,126527.0,125654.0,125758.0,126342.0,131382.0,132150.0,134659.0,134572.0,135606.0,134561.0,133865.0,135152.0,134952.0,133237.0,133123.0,132521.0,137678.0,140771.0,145185.0,146031.0,147956.0,147743.0,147760.0,147620.0,144419.0,143322.0,142624.0,147102.0,147942.0,148971.0,148782.0,150294.0,148470.0,152025.0,151791.0,154634.0,153856.0,157497.0,160848.0,165267.0,164460.0,166059.0,162586.0,159688.0
394352,95,"Augusta, GA",msa,GA,162547.0,163861.0,164277.0,167902.0,171992.0,172616.0,172029.0,169523.0,169049.0,168814.0,173295.0,175157.0,182144.0,178044.0,178323.0,177461.0,181108.0,182933.0,181977.0,183858.0,189633.0,190755.0,188549.0,187560.0,189001.0,196257.0,199008.0,203649.0,202369.0,199299.0,197290.0,198257.0,202731.0,208629.0,211276.0,215965.0,216510.0,218987.0,218177.0,220096.0,225302.0,225174.0,224387.0,219915.0,223504.0,227843.0,232820.0,236883.0,237908.0,240296.0,241461.0,246259.0,244052.0
394957,96,"Palm Bay, FL",msa,FL,205636.0,204840.0,206187.0,206225.0,205188.0,207449.0,206617.0,209393.0,211339.0,214769.0,219386.0,219482.0,219230.0,217544.0,218354.0,223458.0,226640.0,227838.0,228097.0,230392.0,234126.0,232522.0,231379.0,233561.0,241021.0,245123.0,250644.0,254424.0,260630.0,261999.0,262610.0,263728.0,267292.0,270976.0,276468.0,282535.0,292116.0,296413.0,302641.0,304697.0,310492.0,313416.0,315871.0,321789.0,328095.0,341948.0,346910.0,351536.0,349118.0,350388.0,348212.0,343200.0,338685.0
394711,97,"Jackson, MS",msa,MS,178891.0,181262.0,182545.0,186583.0,184104.0,187343.0,184519.0,188787.0,185691.0,187125.0,187274.0,186181.0,186779.0,185365.0,187042.0,187209.0,190307.0,190247.0,193519.0,195965.0,203764.0,204705.0,206434.0,209113.0,211318.0,213229.0,213696.0,223236.0,224750.0,228761.0,223432.0,225871.0,219718.0,219058.0,217594.0,218348.0,220125.0,220584.0,227219.0,229557.0,232263.0,234355.0,239559.0,242729.0,245534.0,247567.0,248260.0,245978.0,240359.0,240759.0,239551.0,236055.0,230167.0
394666,98,"Harrisburg, PA",msa,PA,171018.0,171360.0,171812.0,171807.0,172723.0,174116.0,174596.0,175679.0,174128.0,176940.0,177102.0,178029.0,179475.0,180707.0,181537.0,181492.0,183636.0,183349.0,184083.0,183822.0,188754.0,188265.0,188040.0,190565.0,195437.0,199151.0,196395.0,197894.0,197947.0,199321.0,197002.0,200313.0,198241.0,203681.0,203625.0,211310.0,211806.0,214101.0,215992.0,215450.0,216385.0,214598.0,214949.0,215166.0,220894.0,229593.0,234059.0,232639.0,231321.0,234118.0,236035.0,233491.0,232581.0
395113,99,"Spokane, WA",msa,WA,232334.0,228402.0,231061.0,232663.0,233349.0,234482.0,232156.0,236572.0,238256.0,246702.0,250333.0,255713.0,257212.0,258455.0,258628.0,259770.0,259059.0,262946.0,265957.0,273999.0,274715.0,280414.0,281755.0,287026.0,295590.0,300452.0,306391.0,306607.0,310904.0,314739.0,319030.0,322177.0,327729.0,340555.0,351997.0,363210.0,368991.0,367665.0,367377.0,370567.0,379585.0,379794.0,383477.0,385997.0,399893.0,414712.0,420245.0,416180.0,402096.0,394649.0,389200.0,385064.0,377191.0
394460,100,"Chattanooga, TN",msa,TN,170945.0,172149.0,173506.0,176331.0,177205.0,179935.0,181997.0,180126.0,183424.0,182967.0,188799.0,189868.0,190971.0,190901.0,191142.0,195572.0,201686.0,202274.0,204109.0,200802.0,203382.0,202100.0,201291.0,204008.0,213233.0,222515.0,228712.0,229710.0,227603.0,224276.0,220875.0,226019.0,230922.0,238185.0,241607.0,244188.0,245749.0,246196.0,251695.0,258230.0,266076.0,270137.0,269662.0,268191.0,272845.0,279567.0,285448.0,286304.0,286390.0,286185.0,282477.0,280712.0,278142.0
395075,101,"Scranton, PA",msa,PA,117350.0,118653.0,120409.0,124004.0,123419.0,123244.0,125604.0,130336.0,128315.0,123369.0,128865.0,129818.0,130425.0,123415.0,125187.0,124008.0,126055.0,129401.0,136070.0,135363.0,140636.0,137846.0,133876.0,129331.0,132366.0,140725.0,142203.0,144861.0,145311.0,147281.0,147932.0,152625.0,152535.0,158245.0,161097.0,164679.0,165150.0,165580.0,169250.0,170986.0,170601.0,172663.0,174747.0,173999.0,175624.0,176150.0,185493.0,185337.0,183836.0,176880.0,179353.0,183736.0,185287.0
394871,102,"Modesto, CA",msa,CA,304489.0,308469.0,304218.0,302956.0,301743.0,300537.0,303514.0,305081.0,312101.0,314217.0,314895.0,315047.0,316070.0,319696.0,325527.0,327449.0,327725.0,325034.0,328059.0,330004.0,336501.0,336855.0,342306.0,342457.0,350088.0,355324.0,361076.0,368174.0,370081.0,375845.0,377253.0,381478.0,388005.0,396334.0,405689.0,410789.0,412466.0,417110.0,421499.0,426311.0,429388.0,435441.0,442279.0,449164.0,456704.0,461888.0,463470.0,458006.0,452421.0,447011.0,437570.0,431868.0,425076.0
394590,103,"Fayetteville, AR",msa,AR,185840.0,185639.0,187193.0,188978.0,190526.0,190144.0,191548.0,192010.0,193045.0,199165.0,202452.0,207255.0,204162.0,201376.0,199352.0,202035.0,206132.0,205945.0,206228.0,207082.0,210859.0,208565.0,208701.0,211234.0,219073.0,223314.0,225375.0,230004.0,232554.0,232562.0,233030.0,238774.0,242557.0,243531.0,246490.0,255431.0,258009.0,264868.0,264721.0,271165.0,273542.0,284274.0,288986.0,295722.0,304140.0,314652.0,318674.0,318437.0,315874.0,313497.0,311340.0,315508.0,319373.0
394770,104,"Lansing, MI",msa,MI,140750.0,140848.0,139511.0,139858.0,140503.0,141542.0,141745.0,143279.0,144432.0,142855.0,144312.0,144799.0,150307.0,153418.0,153785.0,155307.0,151838.0,150627.0,148530.0,150914.0,156757.0,154864.0,153447.0,152499.0,156438.0,162749.0,165208.0,167199.0,165168.0,163216.0,164245.0,164097.0,165914.0,166237.0,167909.0,169819.0,169974.0,168912.0,169677.0,172768.0,176485.0,174043.0,172187.0,173060.0,175984.0,180726.0,183893.0,186105.0,185250.0,180483.0,181361.0,178015.0,180759.0
394768,105,"Lancaster, PA",msa,PA,196527.0,197574.0,200371.0,203612.0,202911.0,204362.0,201719.0,201364.0,201621.0,204882.0,207737.0,210678.0,213622.0,213669.0,217847.0,216544.0,221145.0,217213.0,220522.0,221644.0,226763.0,227217.0,226617.0,228178.0,228926.0,235202.0,235642.0,238997.0,237873.0,239458.0,237986.0,236567.0,236713.0,242964.0,248111.0,254383.0,258570.0,261660.0,266403.0,265439.0,272137.0,269938.0,272307.0,268857.0,273708.0,280784.0,288537.0,291700.0,293073.0,289839.0,290524.0,291273.0,293097.0
394997,106,"Portland, ME",msa,ME,276922.0,275072.0,272751.0,275659.0,275839.0,277662.0,281948.0,286033.0,290124.0,291741.0,298084.0,297677.0,295584.0,293365.0,292145.0,294924.0,294963.0,303073.0,304665.0,308434.0,309065.0,313204.0,311898.0,316242.0,325258.0,333158.0,342685.0,344786.0,351409.0,349527.0,351763.0,355938.0,366565.0,378374.0,392773.0,396031.0,399928.0,397320.0,396674.0,396236.0,395495.0,400874.0,405570.0,414454.0,428869.0,435937.0,447757.0,439428.0,441519.0,432362.0,436247.0,427528.0,426699.0
395245,107,"Youngstown, OH",msa,OH,101007.0,105310.0,105628.0,106064.0,106675.0,107038.0,105300.0,99975.0,102664.0,105478.0,108712.0,108803.0,108994.0,110737.0,112937.0,114245.0,114317.0,112908.0,112017.0,110330.0,113267.0,116466.0,116370.0,115062.0,115527.0,121353.0,123318.0,122317.0,121438.0,122196.0,124091.0,129012.0,129557.0,132477.0,130655.0,131290.0,130208.0,130204.0,133136.0,134039.0,135314.0,135293.0,139616.0,140171.0,139752.0,136793.0,139864.0,142538.0,141589.0,137787.0,136769.0,136372.0,135079.0
394589,108,"Fayetteville, NC",msa,NC,149766.0,149711.0,150371.0,152137.0,153490.0,154566.0,153038.0,150474.0,150665.0,153637.0,157258.0,158187.0,158284.0,156460.0,157660.0,157589.0,161247.0,158275.0,159577.0,158797.0,165980.0,165328.0,166919.0,165741.0,170995.0,171762.0,176800.0,177483.0,178654.0,178114.0,178161.0,180795.0,184538.0,188744.0,193193.0,194607.0,196243.0,194535.0,196904.0,198726.0,202905.0,203520.0,204674.0,205601.0,209266.0,215306.0,221995.0,226824.0,228534.0,226744.0,227424.0,226773.0,229149.0
394792,109,"Lexington, KY",msa,KY,185194.0,182994.0,182488.0,184943.0,185168.0,188018.0,185948.0,185633.0,187084.0,189747.0,192814.0,190661.0,190744.0,193755.0,199901.0,201805.0,199558.0,196035.0,196507.0,199868.0,206552.0,210150.0,211684.0,211886.0,216851.0,224248.0,227179.0,227728.0,226785.0,226115.0,224067.0,225156.0,229465.0,231719.0,236804.0,240866.0,246428.0,247637.0,248484.0,249082.0,250299.0,246320.0,247290.0,247049.0,255995.0,254820.0,264578.0,267837.0,276695.0,269830.0,267262.0,268392.0,272725.0
394898,110,"Myrtle Beach, SC",msa,SC,180514.0,181389.0,185228.0,186198.0,186833.0,183593.0,181876.0,181405.0,181646.0,184372.0,184596.0,187291.0,187018.0,186954.0,186836.0,189490.0,190266.0,192501.0,191678.0,194670.0,198067.0,199068.0,198146.0,199568.0,205880.0,212515.0,215355.0,218516.0,221282.0,224642.0,224991.0,224016.0,223020.0,223622.0,228974.0,234807.0,248517.0,260640.0,262846.0,259020.0,252946.0,255659.0,263352.0,272633.0,283829.0,292656.0,300047.0,302403.0,300190.0,294966.0,297566.0,296176.0,297371.0
394971,111,"Pensacola, FL",msa,FL,194160.0,193428.0,190286.0,192686.0,196297.0,200283.0,197002.0,193487.0,192622.0,197369.0,202640.0,206985.0,207983.0,206888.0,206359.0,210758.0,214501.0,215967.0,214828.0,216402.0,218930.0,217418.0,215454.0,221511.0,229875.0,235131.0,236268.0,237671.0,240235.0,238307.0,237729.0,237619.0,241079.0,246809.0,252623.0,260480.0,263649.0,265917.0,269517.0,272161.0,274675.0,274585.0,277370.0,283930.0,291551.0,296853.0,301211.0,298081.0,300847.0,296834.0,301839.0,298212.0,294199.0
394995,112,"Port St. Lucie, FL",msa,FL,215413.0,217348.0,220496.0,219526.0,219278.0,220231.0,222187.0,223224.0,224559.0,225498.0,228171.0,227596.0,225726.0,228572.0,234393.0,241297.0,241166.0,241092.0,240397.0,241853.0,241910.0,238609.0,237587.0,239581.0,246500.0,252773.0,255858.0,260033.0,265114.0,271630.0,275198.0,277397.0,280426.0,286688.0,291369.0,297204.0,303052.0,312195.0,317469.0,323104.0,327292.0,337597.0,343786.0,353329.0,356768.0,370175.0,375993.0,380135.0,375880.0,372834.0,370128.0,370446.0,366094.0
395068,113,"Santa Rosa, CA",msa,CA,621364.0,622143.0,619602.0,608740.0,598918.0,601943.0,605769.0,606047.0,600094.0,600516.0,601598.0,603438.0,612801.0,614205.0,617520.0,607822.0,605969.0,605108.0,608557.0,610550.0,608469.0,608026.0,619963.0,644197.0,657879.0,668319.0,669365.0,669679.0,663322.0,654294.0,658105.0,665910.0,682212.0,697892.0,713037.0,717798.0,717044.0,705396.0,697607.0,698893.0,711365.0,724038.0,740583.0,755797.0,777468.0,784944.0,786711.0,778615.0,766607.0,758411.0,750124.0,763298.0,757383.0
394761,114,"Lafayette, LA",msa,LA,178542.0,176410.0,175228.0,175592.0,178235.0,181398.0,184807.0,187494.0,184682.0,183601.0,183749.0,184688.0,183826.0,179002.0,178863.0,180219.0,182914.0,184083.0,185769.0,188532.0,189817.0,186901.0,185458.0,184754.0,187044.0,193063.0,199970.0,202874.0,201941.0,201955.0,201696.0,204294.0,203598.0,206878.0,206250.0,208724.0,210617.0,213476.0,215117.0,215564.0,215343.0,216072.0,220979.0,223136.0,222074.0,222831.0,226731.0,231179.0,226993.0,223720.0,220061.0,217367.0,213696.0
394698,115,"Huntsville, AL",msa,AL,182515.0,180089.0,178750.0,182741.0,183880.0,185335.0,184200.0,186006.0,185330.0,189207.0,191110.0,192080.0,190922.0,192200.0,196718.0,203271.0,207647.0,209610.0,205393.0,205409.0,211746.0,218904.0,222491.0,219111.0,221290.0,225799.0,233017.0,238003.0,241600.0,243102.0,242827.0,241687.0,244973.0,249647.0,254613.0,258118.0,261989.0,267844.0,270830.0,279016.0,285359.0,290839.0,288958.0,291296.0,295888.0,305458.0,309172.0,312740.0,305364.0,299182.0,288789.0,286231.0,276093.0
395019,116,"Reno, NV",msa,NV,350848.0,348808.0,348312.0,350192.0,346848.0,345970.0,345900.0,348679.0,346405.0,346235.0,353138.0,358850.0,362854.0,363259.0,366674.0,368216.0,369949.0,376402.0,377658.0,378643.0,377435.0,379587.0,380386.0,385486.0,397505.0,412001.0,422148.0,428648.0,431654.0,431888.0,429575.0,438508.0,449071.0,464153.0,470063.0,477575.0,482135.0,491161.0,495136.0,503971.0,506110.0,519869.0,528027.0,539519.0,546402.0,557283.0,562448.0,556611.0,546716.0,528631.0,523185.0,512616.0,509687.0
395116,117,"Springfield, MO",msa,MO,144532.0,146546.0,148051.0,149556.0,148645.0,148944.0,149426.0,152111.0,153939.0,156545.0,157698.0,160272.0,159897.0,160271.0,159208.0,158231.0,159076.0,158000.0,163398.0,164985.0,166795.0,163250.0,162956.0,167199.0,173595.0,179539.0,185518.0,186346.0,184566.0,181049.0,184224.0,191812.0,199443.0,205100.0,208755.0,211033.0,214461.0,218245.0,221875.0,223662.0,230063.0,231802.0,235785.0,233287.0,242119.0,247162.0,251429.0,250887.0,248025.0,248565.0,242656.0,243517.0,240000.0
395195,118,"Visalia, CA",msa,CA,221575.0,222469.0,219810.0,219747.0,218901.0,218039.0,218984.0,221650.0,229024.0,226727.0,227350.0,226068.0,230199.0,234524.0,237781.0,239324.0,238378.0,237980.0,240053.0,241393.0,243494.0,244097.0,245764.0,249606.0,254515.0,259319.0,261163.0,266956.0,272205.0,280934.0,277590.0,277975.0,278835.0,287885.0,297067.0,302682.0,302573.0,296760.0,300096.0,311228.0,318316.0,318435.0,315282.0,325563.0,335369.0,341092.0,341273.0,339940.0,338925.0,329488.0,326155.0,326492.0,331201.0
394746,119,"Killeen, TX",msa,TX,154337.0,154017.0,153592.0,154380.0,156253.0,155470.0,156564.0,158614.0,162170.0,162954.0,162801.0,163010.0,162217.0,163962.0,165743.0,166061.0,164634.0,165621.0,170065.0,175288.0,177140.0,176898.0,177806.0,179975.0,184335.0,188335.0,189618.0,191343.0,192278.0,192854.0,194249.0,197942.0,206044.0,212437.0,219079.0,222183.0,227374.0,229111.0,232546.0,236167.0,240105.0,246435.0,247849.0,250706.0,257138.0,263649.0,268721.0,268697.0,266059.0,267586.0,264113.0,258746.0,253630.0
394338,120,"Asheville, NC",msa,NC,251135.0,252696.0,251981.0,257491.0,259159.0,251464.0,252115.0,254033.0,266485.0,268788.0,272993.0,275148.0,273797.0,274212.0,272578.0,277516.0,279478.0,281944.0,281629.0,283747.0,283582.0,285171.0,285219.0,289174.0,296995.0,305695.0,311932.0,313506.0,316393.0,319387.0,323092.0,327054.0,334790.0,346263.0,351450.0,350782.0,352855.0,356617.0,360713.0,360692.0,364822.0,364329.0,363012.0,365520.0,373908.0,388917.0,397923.0,404114.0,403453.0,405569.0,402524.0,395462.0,389618.0
395244,121,"York, PA",msa,PA,173144.0,171116.0,170654.0,168709.0,170766.0,173811.0,174590.0,174562.0,174882.0,176634.0,176548.0,176978.0,176795.0,179325.0,178727.0,182198.0,183816.0,184558.0,181310.0,180340.0,186478.0,194132.0,194064.0,194014.0,191104.0,196131.0,194440.0,197807.0,198125.0,202253.0,200497.0,200778.0,197355.0,197334.0,198532.0,204323.0,209289.0,216714.0,218448.0,221739.0,220771.0,218847.0,215118.0,215954.0,217584.0,224581.0,229870.0,236607.0,234662.0,232456.0,231053.0,232129.0,231835.0
395183,122,"Vallejo, CA",msa,CA,432437.0,430698.0,428873.0,428791.0,427270.0,422266.0,415051.0,419477.0,425580.0,430419.0,430782.0,435889.0,439569.0,439514.0,439745.0,438014.0,442879.0,438787.0,447225.0,446979.0,458473.0,453985.0,459156.0,457859.0,466908.0,473584.0,475687.0,479686.0,480724.0,489959.0,495225.0,502022.0,508253.0,520966.0,532744.0,545180.0,549848.0,552755.0,557266.0,565274.0,572088.0,572537.0,575792.0,580471.0,595504.0,598090.0,600981.0,583506.0,573068.0,568155.0,568613.0,566320.0,561361.0
753917,123,"Santa Maria, CA",msa,CA,518767.0,535372.0,559112.0,569626.0,559634.0,571654.0,563071.0,563144.0,552142.0,553251.0,556492.0,550300.0,559606.0,555547.0,564089.0,575107.0,581374.0,589756.0,585499.0,585114.0,561783.0,540855.0,544860.0,578162.0,633931.0,691229.0,745473.0,772496.0,762188.0,716143.0,733515.0,717676.0,751054.0,728414.0,752893.0,731823.0,730300.0,711139.0,733059.0,732340.0,731138.0,724263.0,728580.0,772262.0,790350.0,806116.0,796729.0,794755.0,779598.0,751157.0,739201.0,713660.0,729714.0
395048,124,"Salem, OR",msa,OR,287384.0,287792.0,284142.0,280890.0,283243.0,283318.0,283436.0,284036.0,288541.0,289948.0,292739.0,292610.0,295592.0,293928.0,295997.0,297783.0,302065.0,303205.0,306643.0,311928.0,316234.0,316602.0,316332.0,320229.0,325126.0,330751.0,335870.0,342260.0,347742.0,350291.0,353465.0,357921.0,362379.0,368187.0,373579.0,382108.0,386627.0,388057.0,390551.0,394679.0,398020.0,397715.0,403206.0,410333.0,420125.0,422920.0,423163.0,425717.0,427234.0,431084.0,424042.0,419288.0,411895.0
395050,125,"Salinas, CA",msa,CA,580535.0,585545.0,584169.0,605590.0,604870.0,591129.0,589360.0,576302.0,583377.0,583700.0,582402.0,591721.0,590502.0,620786.0,615830.0,635720.0,628473.0,645982.0,644258.0,644669.0,625605.0,608071.0,611713.0,650659.0,707003.0,745178.0,764153.0,765378.0,754167.0,747495.0,742285.0,768054.0,770771.0,769192.0,761452.0,759573.0,776998.0,771990.0,795642.0,778720.0,804928.0,802678.0,823537.0,831222.0,836857.0,837565.0,814936.0,821479.0,802836.0,807600.0,784015.0,792435.0,783657.0
394502,126,"Corpus Christi, TX",msa,TX,192387.0,191773.0,189371.0,189857.0,191418.0,190031.0,188311.0,187775.0,189017.0,190462.0,193498.0,197796.0,196586.0,193764.0,193516.0,192878.0,198431.0,194361.0,198968.0,199857.0,204507.0,204590.0,206504.0,215050.0,221036.0,226006.0,223012.0,224656.0,225758.0,228035.0,231349.0,237060.0,245227.0,244082.0,243654.0,241991.0,246849.0,248502.0,251216.0,249963.0,250095.0,257797.0,261044.0,260530.0,261450.0,267352.0,280521.0,279485.0,280747.0,274337.0,274065.0,266253.0,261979.0
394870,127,"Mobile, AL",msa,AL,139484.0,142840.0,143584.0,143769.0,141756.0,139645.0,140066.0,142099.0,144104.0,144410.0,144391.0,148336.0,148860.0,150229.0,150865.0,154110.0,154435.0,155520.0,153443.0,154158.0,156694.0,157760.0,158210.0,155649.0,159843.0,165910.0,169106.0,171400.0,169549.0,173055.0,173811.0,177407.0,177701.0,183466.0,184868.0,187249.0,187502.0,190715.0,192676.0,195856.0,196851.0,195934.0,191413.0,191883.0,200761.0,204991.0,204800.0,201009.0,197762.0,196896.0,200178.0,203226.0,205776.0
395051,129,"Salisbury, MD",msa,DE,239182.0,235143.0,239537.0,243942.0,240225.0,239767.0,242714.0,249261.0,247736.0,246839.0,245054.0,246610.0,249275.0,252358.0,254531.0,259414.0,261741.0,265544.0,259444.0,258808.0,262224.0,262808.0,266399.0,273173.0,286952.0,298036.0,296910.0,296417.0,297968.0,299273.0,302460.0,301751.0,309863.0,312846.0,316252.0,318117.0,320975.0,324433.0,323567.0,327837.0,334264.0,340384.0,348377.0,351649.0,354611.0,360010.0,365211.0,367503.0,359068.0,358602.0,361064.0,360281.0,347599.0
395015,130,"Reading, PA",msa,PA,159477.0,162823.0,159909.0,161230.0,161314.0,161530.0,160718.0,160721.0,162414.0,163126.0,166085.0,168807.0,171058.0,169543.0,170269.0,170259.0,175070.0,173935.0,176271.0,177451.0,185621.0,186300.0,184792.0,179580.0,181572.0,184566.0,186933.0,189571.0,188461.0,190154.0,194840.0,197815.0,195731.0,190413.0,195784.0,199109.0,202494.0,200848.0,206984.0,212888.0,214574.0,214273.0,214499.0,212440.0,216392.0,216688.0,224567.0,220806.0,220139.0,216639.0,220861.0,221748.0,227970.0
394658,131,"Gulfport, MS",msa,MS,145359.0,141968.0,141541.0,139286.0,139939.0,140618.0,141958.0,143646.0,145903.0,145031.0,145446.0,148917.0,151512.0,154023.0,152661.0,155761.0,155971.0,159590.0,160164.0,164932.0,164262.0,162344.0,159240.0,160734.0,163460.0,165881.0,167492.0,172364.0,178366.0,182290.0,179509.0,179716.0,178214.0,182424.0,179446.0,182735.0,181931.0,185765.0,188626.0,190609.0,189795.0,190824.0,192239.0,196892.0,199123.0,207711.0,212595.0,215258.0,211591.0,208389.0,204201.0,205915.0,204901.0
394820,132,"Manchester, NH",msa,NH,260713.0,263619.0,266523.0,271347.0,268712.0,266456.0,267631.0,269174.0,272734.0,273662.0,275307.0,276300.0,278250.0,277722.0,279241.0,283055.0,285001.0,289064.0,287082.0,294182.0,302623.0,309310.0,308651.0,304770.0,309068.0,313906.0,319371.0,325321.0,329720.0,331869.0,334627.0,335512.0,345009.0,351995.0,363304.0,368206.0,370799.0,378814.0,380078.0,383918.0,376094.0,376279.0,369290.0,382702.0,391273.0,408096.0,409182.0,414101.0,413757.0,420039.0,415807.0,415380.0,414474.0
394612,133,"Fort Wayne, IN",msa,IN,142972.0,144301.0,145974.0,146875.0,144832.0,142920.0,143802.0,148209.0,151980.0,153377.0,154284.0,152622.0,153661.0,154043.0,156778.0,155634.0,154864.0,154695.0,157424.0,158202.0,158642.0,159842.0,160894.0,162651.0,162258.0,164809.0,169652.0,171871.0,172176.0,172235.0,175048.0,175762.0,175465.0,174339.0,177318.0,182367.0,185504.0,188951.0,187986.0,190340.0,190372.0,189419.0,192052.0,194215.0,199509.0,199818.0,205146.0,206748.0,209501.0,207097.0,207926.0,210662.0,209862.0
394596,134,"Flint, MI",msa,MI,141989.0,139072.0,138275.0,137700.0,137763.0,142025.0,141849.0,144639.0,141175.0,143900.0,145464.0,146024.0,144538.0,141432.0,141475.0,142404.0,143148.0,140744.0,143749.0,146662.0,155720.0,154099.0,155836.0,152839.0,154195.0,155002.0,157688.0,161731.0,161560.0,161502.0,160610.0,164760.0,163530.0,169722.0,167827.0,169895.0,166919.0,173103.0,178243.0,180433.0,177863.0,174834.0,174997.0,177322.0,180651.0,183573.0,183278.0,182388.0,180171.0,182274.0,181870.0,179965.0,177980.0
394972,136,"Peoria, IL",msa,IL,114323.0,119154.0,115058.0,117455.0,116016.0,119343.0,121182.0,118507.0,116097.0,114681.0,117683.0,116939.0,114377.0,112447.0,118083.0,122633.0,124187.0,122185.0,121966.0,124520.0,128062.0,127343.0,126201.0,122697.0,120136.0,120882.0,122399.0,129344.0,130056.0,129708.0,125557.0,125898.0,124309.0,125356.0,125033.0,126840.0,128755.0,126449.0,128346.0,127559.0,128584.0,127001.0,128213.0,132253.0,131596.0,132654.0,133550.0,135153.0,136861.0,135019.0,135709.0,133721.0,132249.0
394439,137,"Canton, OH",msa,OH,136543.0,136746.0,137603.0,135579.0,138150.0,138697.0,140302.0,136719.0,133963.0,134217.0,136893.0,138491.0,136505.0,134991.0,135675.0,135502.0,139304.0,142268.0,145386.0,145534.0,142785.0,141740.0,141790.0,145757.0,150049.0,153684.0,152484.0,149627.0,149295.0,148496.0,146884.0,145587.0,149017.0,157869.0,156133.0,157769.0,156155.0,162252.0,163417.0,168321.0,168371.0,166576.0,164911.0,164290.0,163104.0,161157.0,161387.0,162004.0,163531.0,164163.0,168638.0,167439.0,169150.0
395070,138,"Savannah, GA",msa,GA,203941.0,206793.0,211759.0,210415.0,207613.0,204052.0,202008.0,203438.0,204715.0,211326.0,212354.0,218441.0,217182.0,218907.0,216392.0,218126.0,222268.0,227491.0,226835.0,225132.0,223116.0,219856.0,217518.0,218078.0,227026.0,239529.0,247882.0,252344.0,253201.0,254688.0,254366.0,255252.0,255375.0,256735.0,256080.0,261329.0,262915.0,266910.0,264802.0,273248.0,276070.0,276834.0,276091.0,278464.0,287818.0,297638.0,307049.0,308600.0,308347.0,308001.0,313354.0,310869.0,307449.0
394901,139,"Naples, FL",msa,FL,311614.0,315259.0,318141.0,325865.0,323936.0,320057.0,313439.0,316123.0,314166.0,318954.0,316567.0,318371.0,315549.0,317472.0,323605.0,328250.0,329990.0,322644.0,319697.0,325160.0,330919.0,324493.0,323007.0,331738.0,349802.0,360417.0,368722.0,373579.0,376872.0,377680.0,377985.0,378448.0,385270.0,397547.0,409719.0,419066.0,428733.0,431708.0,440447.0,446305.0,462981.0,474671.0,493719.0,510100.0,525775.0,544844.0,568190.0,570719.0,566793.0,552377.0,547319.0,551580.0,550675.0
395096,140,"Shreveport, LA",msa,LA,151661.0,158861.0,153941.0,156741.0,144648.0,144045.0,141879.0,145907.0,151799.0,153720.0,157044.0,157644.0,158367.0,160978.0,156149.0,155265.0,157985.0,159515.0,162382.0,158361.0,160059.0,154995.0,154127.0,154058.0,160681.0,165203.0,173530.0,173447.0,174202.0,172161.0,175125.0,182005.0,187169.0,196026.0,201781.0,202513.0,198572.0,194268.0,203928.0,203650.0,207950.0,199959.0,203976.0,201689.0,205645.0,210646.0,214038.0,217371.0,214443.0,208002.0,199560.0,197280.0,199191.0
394372,141,"Beaumont, TX",msa,TX,145390.0,143803.0,145336.0,150554.0,156644.0,158908.0,155923.0,154514.0,150128.0,152513.0,156700.0,158374.0,164249.0,163301.0,168100.0,175012.0,174958.0,177074.0,165476.0,165439.0,154660.0,155834.0,154430.0,157885.0,158558.0,157446.0,167063.0,167805.0,176554.0,173076.0,172510.0,167148.0,170710.0,180517.0,185716.0,182296.0,175778.0,180315.0,187870.0,190678.0,193674.0,193509.0,199897.0,199706.0,196661.0,200443.0,193882.0,204979.0,201318.0,210902.0,204674.0,193490.0,181130.0
